Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
04-01-2022,59.72999954,60.54000092,59.59000015,60.29000092,58.55755234,26141600,KO
05-01-2022,60.09000015,61.20000076,60.04999924,60.79000092,59.04318237,22507300,KO
06-01-2022,60.47000122,61.11999893,60.43999863,60.47000122,58.73238373,17902300,KO
07-01-2022,60.27999878,60.72000122,60.06000137,60.33000183,58.59640884,12307900,KO
10-01-2022,60.54999924,60.81999969,60.18000031,60.43000031,58.69353104,20954300,KO
11-01-2022,60.43000031,60.49000168,59.84000015,60.45000076,58.71295929,19369600,KO
12-01-2022,60.52999878,60.68999863,60.18999863,60.54000092,58.80036926,15753800,KO
13-01-2022,60.54000092,61.04000092,60.38999939,60.90000153,59.15002441,14318000,KO
14-01-2022,60.93999863,61.45000076,60.36000061,61.38999939,59.62594986,19729600,KO
18-01-2022,61.06000137,61.18999863,60.45000076,60.90000153,59.15002441,21976700,KO
19-01-2022,60.65999985,61.18000031,60.56000137,61,59.24715042,18654700,KO
20-01-2022,61,61.43999863,60.72000122,60.75,59.00433731,23002400,KO
21-01-2022,61.08000183,61.29999924,60.40000153,60.45000076,58.71295929,26643200,KO
24-01-2022,59.90000153,60.34999847,58.56999969,59.95999908,58.23703384,30185100,KO
25-01-2022,59.36000061,60.04999924,58.68999863,59.81999969,58.10106277,19027100,KO
26-01-2022,59.79000092,60.34999847,59.20999908,59.59999847,57.88737869,19190200,KO
27-01-2022,59.88000107,60.93000031,59.5,59.65000153,57.93595123,18893800,KO
28-01-2022,59.38999939,60.88999939,58.93999863,60.84000015,59.09174728,19101500,KO
31-01-2022,60.29999924,61.13999939,60.15000153,61.00999832,59.25686264,22045300,KO
01-02-2022,60.90999985,61.13999939,60.15999985,60.56000137,58.81979752,20841700,KO
02-02-2022,60.61999893,61.27000046,60.56000137,61.18000031,59.42198181,20225600,KO
03-02-2022,60.93999863,61.77999878,60.59000015,61.61000061,59.8396225,19440500,KO
04-02-2022,61.49000168,61.68000031,60.56999969,60.95999908,59.20830154,17403700,KO
07-02-2022,61.38000107,61.72000122,60.86000061,61.59999847,59.82991028,17846400,KO
08-02-2022,61.83000183,62.33000183,61.74000168,62,60.21841431,18771700,KO
09-02-2022,62.16999817,62.31999969,60.90000153,61.04000092,59.28600693,23595600,KO
10-02-2022,60.36000061,62.29999924,60.20000076,61.38000107,59.61623383,23561500,KO
11-02-2022,61.77000046,61.97999954,60.15000153,60.29000092,58.55755234,22781400,KO
14-02-2022,60.15999985,60.79000092,59.27999878,60.68000031,58.93634796,23641300,KO
15-02-2022,60.95999908,61.77999878,60.63000107,60.90999985,59.15973663,13408700,KO
16-02-2022,60.86000061,61.40000153,60.56000137,60.90000153,59.15002441,15484700,KO
17-02-2022,60.54999924,62.27999878,60.40999985,62.11999893,60.33496857,21468700,KO
18-02-2022,62.11999893,62.81999969,61.99000168,62.54000092,60.74290085,21975000,KO
22-02-2022,62.43000031,62.63999939,61.72000122,62.27999878,60.49036789,21731400,KO
23-02-2022,62.24000168,62.33000183,61.34000015,61.59000015,59.82019806,19248500,KO
24-02-2022,59.97000122,60.61999893,59.22000122,60.50999832,58.7712326,27207400,KO
25-02-2022,60.93999863,62.90000153,60.91999817,62.84999847,61.04398727,21487800,KO
28-02-2022,61.65000153,62.34000015,61.40999985,62.24000168,60.45152664,25879100,KO
01-03-2022,62.13999939,62.75,61.50999832,61.97000122,60.18928146,15871100,KO
02-03-2022,62.22999954,62.88000107,61.77999878,62.43000031,60.63606262,17319100,KO
03-03-2022,62.61000061,63.02000046,62.29000092,62.47000122,60.67491531,21262800,KO
04-03-2022,61.45999908,62.59000015,61.20000076,62.56999969,60.77204132,17163000,KO
07-03-2022,62.00999832,62.06999969,60.72000122,61.08000183,59.3248558,29151400,KO
08-03-2022,61.45000076,61.54000092,58.59000015,58.65999985,56.97439194,30242100,KO
09-03-2022,59.81999969,59.84000015,58.65999985,58.95999908,57.26576996,23022700,KO
10-03-2022,58.47999954,58.65999985,57.5,57.88000107,56.2168045,20887300,KO
11-03-2022,57.95999908,58.84999847,57.86000061,57.91999817,56.2556572,19855600,KO
14-03-2022,57.97000122,59.04000092,57.97000122,58.54000092,57.29307938,17799400,KO
15-03-2022,59.08000183,59.88999939,58.97999954,59.61999893,58.35007095,18607200,KO
16-03-2022,59.77999878,59.93999863,58.61000061,59.45999908,58.19348145,17347300,KO
17-03-2022,59.45999908,60.13999939,59.22999954,60.09000015,58.81006241,15586200,KO
18-03-2022,60.29999924,60.29999924,59.70999908,60.09999847,58.81985092,30197800,KO
21-03-2022,60.5,61.09999847,60.25,60.58000183,59.28962708,17440100,KO
22-03-2022,60.93000031,60.95000076,60.06000137,60.79999924,59.50494003,17559500,KO
23-03-2022,60.75,60.97999954,60,60.40000153,59.11346054,15529200,KO
24-03-2022,60.63999939,61.02000046,60.45999908,60.97999954,59.68110657,13151300,KO
25-03-2022,61.11999893,61.61000061,61.04999924,61.52999878,60.21939087,12259800,KO
28-03-2022,61.52999878,61.93999863,61.20999908,61.91999817,60.60108185,11485200,KO
29-03-2022,62.20999908,62.52999878,61.74000168,62.15999985,60.83597183,14720600,KO
30-03-2022,62.00999832,62.20999908,61.56000137,62.20999908,60.88490295,13641000,KO
31-03-2022,62.22000122,62.63999939,62,62,60.67937851,16822900,KO
01-04-2022,62.33000183,62.95000076,62.09000015,62.86999893,61.53084946,12644900,KO
04-04-2022,62.59999847,62.79000092,61.72000122,62.54000092,61.2078743,11505800,KO
05-04-2022,62.40000153,63.24000168,62.36999893,62.47000122,61.13936996,15721200,KO
06-04-2022,62.77000046,63.25999832,62.29999924,63.09999847,61.75594711,19267400,KO
07-04-2022,63.13000107,63.66999817,62.70999908,63.43999863,62.08870697,13960800,KO
08-04-2022,63.47999954,64.04000092,63.15999985,63.83000183,62.47040176,12703500,KO
11-04-2022,63.90999985,64.30000305,63.63999939,63.81000137,62.45082474,12720100,KO
12-04-2022,64.37999725,64.80999756,63.88999939,64.55999756,63.18484879,18089900,KO
13-04-2022,64.44000244,64.87000275,64.23000336,64.73000336,63.35123444,11883000,KO
14-04-2022,64.95999908,65.56999969,64.81999969,65.01999664,63.63505554,16388400,KO
18-04-2022,64.76999664,65.18000031,64.18000031,64.44000244,63.06740952,11679400,KO
19-04-2022,64.5,65.25,64.44000244,65.06999969,63.68398666,11993800,KO
20-04-2022,65.44000244,66.23999786,65.40000153,65.95999908,64.55503082,14827100,KO
21-04-2022,65.98000336,67,65.72000122,66.20999908,64.79970551,15120400,KO
22-04-2022,66.08000183,66.33999634,65.18000031,65.25,63.8601532,14902200,KO
25-04-2022,67,67.19999695,64.77999878,65.94000244,64.53546143,25082000,KO
26-04-2022,65.51999664,66.37000275,65.04000092,65.05000305,63.66441345,21982600,KO
27-04-2022,65,66.27999878,65,65.55999756,64.16355133,16971000,KO
28-04-2022,64.66000366,66.27999878,64.5,66.19000244,64.78012848,22010600,KO
29-04-2022,65.87000275,66.02999878,64.48999786,64.61000061,63.23378372,20137100,KO
02-05-2022,65.27999878,65.30999756,62.58000183,63.43999863,62.08870697,24970300,KO
03-05-2022,63.72000122,63.93999863,62.66999817,63.08000183,61.73637772,21686300,KO
04-05-2022,63,65.12000275,62.93999863,65.02999878,63.64483261,19780200,KO
05-05-2022,64.69000244,65.02999878,64.01000214,64.51000214,63.13591766,20155200,KO
06-05-2022,64.19999695,65.30999756,64.06999969,64.73999786,63.36101532,18984000,KO
09-05-2022,64.47000122,65.36000061,64.04000092,64.61000061,63.23378372,20055300,KO
10-05-2022,64.5,65.31999969,63.84999847,64.01000214,62.64656448,21322200,KO
11-05-2022,64.33000183,65.19999695,63.95999908,64.30999756,62.94017029,19648400,KO
12-05-2022,64.16000366,64.52999878,63.20999908,64.51000214,63.13591766,22574700,KO
13-05-2022,64.80999756,65.80000305,64.12000275,65.72000122,64.32013702,16167000,KO
16-05-2022,65.44000244,66.37999725,65.44000244,65.95999908,64.55503082,13223200,KO
17-05-2022,66.09999847,66.09999847,65.01000214,65.77999878,64.37886047,21300600,KO
18-05-2022,65.41999817,65.51999664,60.95999908,61.20000076,59.89641953,31437300,KO
19-05-2022,60.95999908,60.95999908,59.65999985,60,58.72198105,31493900,KO
20-05-2022,60.49000168,61.24000168,59.65999985,60.97999954,59.68110657,29133800,KO
23-05-2022,61.65000153,63.09999847,61.59000015,62.86000061,61.52106094,19406900,KO
24-05-2022,62.88000107,64.19000244,62.75,64.01999664,62.65634918,16154200,KO
25-05-2022,64,64.47000122,63.59999847,64.06999969,62.70528412,15360500,KO
26-05-2022,64.06999969,65.09999847,63.95999908,64.30000305,62.93039322,16159800,KO
27-05-2022,64.26000214,64.83000183,64.13999939,64.68000031,63.30229187,17709000,KO
31-05-2022,64.08000183,64.31999969,63.04999924,63.38000107,62.02998734,43159000,KO
01-06-2022,63.41999817,63.68000031,62.13000107,63.06999969,61.7265892,15408300,KO
02-06-2022,63.18000031,63.74000168,62.11000061,63.72999954,62.37252808,14586000,KO
03-06-2022,63.56999969,63.63000107,62.81000137,62.97000122,61.62871933,13539900,KO
06-06-2022,63.33000183,63.77000046,62.65999985,62.86999893,61.53084946,15112800,KO
07-06-2022,62.38000107,63.36999893,62.22000122,63.25,61.90275192,17886300,KO
08-06-2022,62.99000168,63.20999908,62.56000137,62.88999939,61.55041885,10211500,KO
09-06-2022,62.86999893,63.34999847,61.77999878,61.79999924,60.48363876,13382200,KO
10-06-2022,61.00999832,61.88999939,60.45999908,61.40999985,60.10194778,14967600,KO
13-06-2022,60.75,62.29000092,60.66999817,61.34000015,60.03343964,23064200,KO
14-06-2022,60.72999954,60.88999939,58.65999985,59.22999954,58.3871994,24620000,KO
15-06-2022,60,60.63999939,58.97000122,59.66999817,58.82093811,19684700,KO
16-06-2022,58.63999939,59.52000046,58.25,59.06999969,58.22947693,15053800,KO
17-06-2022,59.70000076,60.13000107,59.13000107,59.43000031,58.5843544,34781900,KO
21-06-2022,59.49000168,60.88000107,59.00999832,60.70000076,59.83628464,17705000,KO
22-06-2022,60.59999847,61.45000076,60.31999969,61.15000153,60.27988052,15207100,KO
23-06-2022,61.29999924,61.90999985,61.22999954,61.88000107,60.99949265,17190900,KO
24-06-2022,62.11000061,63.06000137,62.11000061,63.04000092,62.1429863,18147100,KO
27-06-2022,62.97999954,63.29000092,62.63000107,62.90999985,62.01483536,12142100,KO
28-06-2022,63.08000183,63.75999832,62.11000061,62.27999878,61.39379883,13150100,KO
29-06-2022,62.54000092,63.11000061,62.43000031,62.72999954,61.83739853,11795500,KO
30-06-2022,62.31999969,63.11000061,62.15999985,62.90999985,62.01483536,15514200,KO
01-07-2022,63.11999893,64.44999695,62.81999969,64.37999725,63.46391296,15143200,KO
05-07-2022,64.18000031,64.18000031,62.41999817,63.27999878,62.37957001,15921200,KO
06-07-2022,63.59999847,64.08999634,63.18999863,63.40999985,62.50772095,13450500,KO
07-07-2022,63.25999832,63.58000183,62.70000076,62.90999985,62.01483536,14828400,KO
08-07-2022,63.02999878,63.41999817,62.88000107,63.13999939,62.24156189,11311500,KO
11-07-2022,62.99000168,63.45999908,62.59000015,62.93999863,62.04440689,12702100,KO
12-07-2022,63,63.45000076,62.47000122,62.66999817,61.77824783,14731100,KO
13-07-2022,62.33000183,63,61.97999954,62.38000107,61.49237823,13145300,KO
14-07-2022,61.33000183,62.25,61.29999924,62.18000031,61.29522324,14433000,KO
15-07-2022,62.75,62.97000122,62.06999969,62.5,61.61066818,21968400,KO
18-07-2022,62.52000046,62.56000137,61.50999832,61.65000153,60.77276611,10780800,KO
19-07-2022,62.09000015,62.65000153,61.93000031,62.52999878,61.64024353,10998200,KO
20-07-2022,62.40000153,62.58000183,61.15000153,61.5,60.624897,11010500,KO
21-07-2022,61.25999832,61.88000107,60.79000092,61.36000061,60.4868927,11959600,KO
22-07-2022,61.38000107,61.86999893,61.31999969,61.59000015,60.71361923,11644700,KO
25-07-2022,61.54999924,62.29999924,61.31000137,62.18999863,61.3050766,14941700,KO
26-07-2022,62.75,63.79999924,62.52999878,63.20999908,62.31056595,20118000,KO
27-07-2022,62.88000107,63.18999863,61.79000092,63.00999832,62.11341095,12142900,KO
28-07-2022,62.91999817,64.25,62.88999939,64.05999756,63.14846802,10837000,KO
29-07-2022,63.70999908,64.29000092,63.63000107,64.16999817,63.2569046,13734200,KO
01-08-2022,64.08999634,65.04000092,64.02999878,64.51999664,63.6019249,12831500,KO
02-08-2022,64.58999634,64.59999847,63.43000031,63.63999939,62.73444748,15241900,KO
03-08-2022,63.54999924,64.09999847,63.31000137,63.91999817,63.01046371,11317000,KO
04-08-2022,63.63999939,63.72999954,62.91999817,63.66999817,62.76401901,11795600,KO
05-08-2022,63.63000107,63.63000107,62.66999817,63.38000107,62.47814941,10445400,KO
08-08-2022,63.5,63.81000137,62.75,62.97000122,62.07398224,9165200,KO
09-08-2022,63.18000031,63.31000137,62.84999847,63.04999924,62.15284348,7910900,KO
10-08-2022,63.63000107,63.79000092,63.09999847,63.65000153,62.74430847,8857300,KO
11-08-2022,63.68999863,63.99000168,63.08000183,63.22000122,62.32042694,8507800,KO
12-08-2022,63.43000031,63.75999832,63.09000015,63.70000076,62.79359436,9489300,KO
15-08-2022,63.63999939,64.69000244,63.56999969,64.5,63.58221054,9863300,KO
16-08-2022,64.56999969,65.23000336,64.33000183,65.02999878,64.10466766,9569600,KO
17-08-2022,64.83000183,65.22000122,64.76000214,64.87999725,63.95679855,8144000,KO
18-08-2022,64.95999908,65.34999847,64.70999908,65.22000122,64.29196167,6532000,KO
19-08-2022,65.20999908,65.47000122,64.95999908,65.16999817,64.24267578,8921100,KO
22-08-2022,64.83999634,64.91999817,63.99000168,64.19999695,63.28647614,9087900,KO
23-08-2022,63.81999969,64.37000275,63.68000031,64.26999664,63.35548019,8443800,KO
24-08-2022,64.23999786,64.58000183,64.05000305,64.36000061,63.44420242,6844700,KO
25-08-2022,64.36000061,64.70999908,63.90000153,64.66999817,63.74979019,7913900,KO
26-08-2022,64.73000336,64.80000305,62.97999954,63.11000061,62.21199036,10089500,KO
29-08-2022,62.68999863,63.02999878,62.40999985,62.72999954,61.83739853,9115900,KO
30-08-2022,62.90999985,62.90999985,61.99000168,62.15000153,61.2656517,8456800,KO
31-08-2022,62.38000107,62.52999878,61.70000076,61.70999908,60.83191299,14633600,KO
01-09-2022,61.58000183,62.04000092,61.29000092,62,61.11778259,14939700,KO
02-09-2022,62.38999939,62.77000046,60.90000153,61.15000153,60.27988052,11809800,KO
06-09-2022,61.29000092,61.97000122,60.99000168,61.18000031,60.30945206,12181800,KO
07-09-2022,61.31999969,62.49000168,61.31999969,62.31000137,61.42337418,13290700,KO
08-09-2022,62.08000183,62.29999924,61.34000015,62.11999893,61.23607635,17193500,KO
09-09-2022,62.16999817,62.88000107,61.86000061,62.31999969,61.43322754,11855900,KO
12-09-2022,62.43000031,62.81000137,62.27000046,62.5,61.61066818,13026900,KO
13-09-2022,62.20000076,62.22000122,60.27999878,60.47000122,59.60955811,18532800,KO
14-09-2022,60.63999939,61.08000183,60.43999863,60.79000092,59.92500305,12881600,KO
15-09-2022,60.40000153,60.40000153,59.36000061,59.52999878,59.11077499,11451900,KO
16-09-2022,59.65999985,59.79999924,59.11000061,59.54000092,59.12070847,20493500,KO
19-09-2022,59.38999939,60.09999847,59.22999954,59.99000168,59.56753922,12596200,KO
20-09-2022,59.68000031,60.02999878,59.31999969,59.90000153,59.4781723,11984600,KO
21-09-2022,60.13999939,60.70000076,59.38999939,59.40000153,58.98169327,14165300,KO
22-09-2022,59.54999924,59.72999954,59.20000076,59.25999832,58.84267426,11657600,KO
23-09-2022,58.95999908,59.09999847,58,58.59999847,58.18732452,14824000,KO
26-09-2022,58.49000168,58.56999969,57.68999863,57.86999893,57.46246338,18670100,KO
27-09-2022,58.08000183,58.36999893,56.31000137,56.38000107,55.98295975,23829300,KO
28-09-2022,56.65999985,57.25,55.90999985,56.97999954,56.57873154,21480100,KO
29-09-2022,57.09000015,57.29000092,56,56.56999969,56.17161942,14570700,KO
30-09-2021,14.26000023,14.31999969,14.09000015,14.15999985,13.64422417,78820500,F
01-10-2021,14.26000023,14.36999989,14.01000023,14.15999985,13.64422417,51880900,F
04-10-2021,14.27000046,14.78999996,14.22000027,14.35000038,13.82730198,78332500,F
05-10-2021,14.43999958,14.43999958,14.10999966,14.28999996,13.76948833,55915800,F
06-10-2021,14.14000034,14.34000015,13.89000034,14.11999989,13.60568047,61020300,F
07-10-2021,14.34000015,14.94999981,14.31000042,14.89000034,14.34763432,96557500,F
08-10-2021,14.92000008,15.48999977,14.85000038,15.11999989,14.56925583,99468900,F
11-10-2021,15.19999981,15.35999966,14.97000027,15.09000015,14.54034805,45302300,F
12-10-2021,15.10999966,15.68000031,15.01000023,15.64000034,15.07031536,89134000,F
13-10-2021,15.59000015,15.68999958,15.27000046,15.51000023,14.94505024,63363500,F
14-10-2021,15.61999989,15.61999989,15.36999989,15.44999981,14.88723469,50875100,F
15-10-2021,15.53999996,16.03000069,15.53999996,15.69999981,15.12812901,77211800,F
18-10-2021,15.56999969,15.64999962,15.48999977,15.56000042,14.99322987,48643800,F
19-10-2021,15.60000038,15.68999958,15.36999989,15.42000008,14.85832882,44668300,F
20-10-2021,15.43000031,16.15999985,15.36999989,16.04000092,15.4557457,105213700,F
21-10-2021,16.15999985,16.70000076,16.12999916,16.54999924,15.94716644,95855000,F
22-10-2021,16.42000008,16.54000092,16.22999954,16.28000069,15.68700409,60646800,F
25-10-2021,16.39999962,16.5,15.81000042,16,15.417202,67808000,F
26-10-2021,16.09000015,16.21999931,15.69999981,15.93999958,15.35938644,64882300,F
27-10-2021,15.78999996,15.92000008,15.5,15.51000023,14.94505024,96094300,F
28-10-2021,16.86000061,17.57999992,16.70999908,16.86000061,16.24587822,215237600,F
29-10-2021,16.86000061,17.36000061,16.54999924,17.07999992,16.45786285,100560700,F
01-11-2021,17.5,17.96999931,17.06999969,17.95000076,17.296175,125246500,F
02-11-2021,18.14999962,18.19000053,17.72999954,18.01000023,17.35399055,115146200,F
03-11-2021,17.92000008,18.82999992,17.87999916,18.62999916,17.95140457,104755500,F
04-11-2021,18.92000008,19.5,18.71999931,19.42000008,18.71262741,157505500,F
05-11-2021,19.70999908,19.71999931,18.98999977,19.29000092,18.5873661,122232200,F
08-11-2021,19.39999962,20.42000008,19.23999977,20.14999962,19.41604042,153490400,F
09-11-2021,20.51000023,20.51000023,19.40999985,20.12000084,19.38713074,164928500,F
10-11-2021,19.87999916,20.46999931,19.05999947,19.36000061,18.65481377,229109600,F
11-11-2021,19.63999939,19.84000015,19.26000023,19.54999924,18.83789253,96436500,F
12-11-2021,19.37999916,19.62000084,19.20999908,19.5,18.78971291,77837900,F
15-11-2021,19.45999908,19.95000076,19.13999939,19.86000061,19.1366024,84838600,F
16-11-2021,19.89999962,20.05999947,19.53000069,19.79000092,19.06915283,66557200,F
17-11-2021,19.73999977,20.01000023,19.44000053,19.95999908,19.23295784,80855200,F
18-11-2021,20.15999985,20.26000023,19.36000061,19.55999947,18.9424324,111368800,F
19-11-2021,19.63999939,19.67000008,19.23999977,19.38999939,18.7777977,64610400,F
22-11-2021,19.38999939,20.79000092,19.30999947,20.47999954,19.83338356,137861700,F
23-11-2021,20.43000031,20.53000069,19.96999931,20.20000076,19.56222534,90984500,F
24-11-2021,19.96999931,20.34000015,19.78000069,20.25,19.61064529,77324300,F
26-11-2021,19.65999985,19.84000015,19.46999931,19.75,19.12643242,49434000,F
29-11-2021,20.06999969,20.19000053,19.48999977,19.67000008,19.04895782,68778700,F
30-11-2021,19.62000084,19.95000076,19.03000069,19.19000053,18.58411407,103238400,F
01-12-2021,19.62999916,20.46999931,19.53000069,19.57999992,18.96179771,125295600,F
02-12-2021,19.5,20.11000061,19.28000069,19.87000084,19.24264336,94142300,F
03-12-2021,20.37000084,20.39999962,18.93000031,19.13999939,18.5356884,120275200,F
06-12-2021,19.22999954,19.48999977,18.61000061,19.21999931,18.6131649,88147400,F
07-12-2021,19.64999962,20.05999947,19.52000046,19.95999908,19.32980156,75885600,F
08-12-2021,20.18000031,20.19000053,19.75,19.80999947,19.18453598,63246800,F
09-12-2021,19.76000023,19.93000031,19.54000092,19.56999969,18.95211411,63357600,F
10-12-2021,19.77000046,21.48999977,19.76000023,21.45000076,20.77275848,169657200,F
13-12-2021,21.23999977,21.29999924,20.12999916,20.43000031,19.78496361,126632300,F
14-12-2021,19.79999924,20.18000031,19.37999916,20.04999924,19.41695976,124559700,F
15-12-2021,19.98999977,20.32999992,19.54999924,20.19000053,19.55253983,79679700,F
16-12-2021,20.56999969,21.10000038,20.26000023,20.35000038,19.70749092,107020900,F
17-12-2021,20.03000069,20.23999977,19.60000038,19.77000046,19.14580154,98710700,F
20-12-2021,19.45999908,19.62000084,19.04999924,19.42000008,18.80685425,74565600,F
21-12-2021,19.75,19.79000092,19.32999992,19.61000061,18.99085236,58930900,F
22-12-2021,19.63999939,20.34000015,19.63999939,20.13999939,19.50411797,75806400,F
23-12-2021,20.07999992,20.40999985,20,20.25,19.61064529,50610500,F
27-12-2021,20.26000023,20.88999939,20.10000038,20.79999924,20.14328003,59651800,F
28-12-2021,20.65999985,21.05999947,20.59000015,20.76000023,20.10454369,53020500,F
29-12-2021,20.70999908,20.77000046,20.45000076,20.55999947,19.91085625,37883000,F
30-12-2021,20.59000015,20.95999908,20.46999931,20.46999931,19.82369804,51470100,F
31-12-2021,20.45999908,21.01000023,20.45999908,20.77000046,20.11422729,51899600,F
03-01-2022,21.27000046,21.87999916,21.05999947,21.77000046,21.08265495,110449000,F
04-01-2022,22.52000046,24.55999947,22.42000008,24.30999947,23.54245758,311645200,F
05-01-2022,24.05999947,24.95000076,23.46999931,23.65999985,22.91298103,253540000,F
06-01-2022,24.09000015,24.62000084,23.36000061,24.45999908,23.68772125,155058800,F
07-01-2022,24.67000008,24.90999985,24.04000092,24.44000053,23.66835403,127017500,F
10-01-2022,24.10000038,24.44000053,23.35000038,23.85000038,23.09698105,122800700,F
11-01-2022,23.78000069,24.35000038,23.28000069,24.35000038,23.58119392,106011600,F
12-01-2022,24.61000061,24.84000015,24.01000023,24.46999931,23.69740677,104050000,F
13-01-2022,24.63999939,25.87000084,24.37000084,25.02000046,24.23004341,185780500,F
14-01-2022,24.46999931,25.28000069,24.29999924,25.19000053,24.3946743,146012200,F
18-01-2022,24.87000084,25.12999916,24.29999924,24.37999916,23.61024857,110518100,F
19-01-2022,24.64999962,24.92000008,22.40999985,22.45000076,21.74118423,153198200,F
20-01-2022,21.87999916,22.87999916,21.56999969,21.64999962,20.9664402,152014100,F
21-01-2022,21.20999908,21.5,20.54000092,20.64999962,19.99801254,145532900,F
24-01-2022,19.93000031,20.46999931,18.79999924,20.38999939,19.74622726,186674000,F
25-01-2022,20,20.30999947,19.55999947,19.97999954,19.34916878,116775800,F
26-01-2022,21.01000023,21.04000092,19.56999969,19.90999985,19.2813797,135786400,F
27-01-2022,20.30999947,20.64999962,19.40999985,19.54999924,18.93274689,105674400,F
28-01-2022,19.31999969,19.54999924,18.92000008,19.54000092,19.02035332,87677100,F
31-01-2022,19.57999992,20.32999992,19.37000084,20.29999924,19.76014137,91361900,F
01-02-2022,20.61000061,20.85000038,19.92000008,20.65999985,20.110569,117651800,F
02-02-2022,20.80999947,21.04999924,20.18000031,20.62999916,20.08136559,95377600,F
03-02-2022,20.17000008,20.62000084,19.87000084,19.88999939,19.36104393,103016000,F
04-02-2022,18.52000046,18.59000015,17.52000046,17.95999908,17.48237038,211100500,F
07-02-2022,17.72999954,18.12000084,17.70000076,17.88999939,17.41423225,84610000,F
08-02-2022,17.57999992,17.90999985,17.02000046,17.71999931,17.2487545,142694300,F
09-02-2022,18.27000046,18.43000031,18.03000069,18.35000038,17.86199951,87118600,F
10-02-2022,17.96999931,18.62999916,17.92000008,18.07999992,17.59918022,76195300,F
11-02-2022,18.10000038,18.36000061,17.42000008,17.54999924,17.08327484,94534100,F
14-02-2022,17.51000023,17.72999954,17.29000092,17.45999908,16.9956665,78625000,F
15-02-2022,17.79999924,18.12999916,17.71999931,18.07999992,17.59918022,65883300,F
16-02-2022,17.88999939,18.20999908,17.73999977,18.01000023,17.53104401,57442100,F
17-02-2022,17.86000061,17.94000053,17.5,17.54000092,17.07354164,55368600,F
18-02-2022,17.60000038,18.47999954,17.56999969,18.04000092,17.56024361,106404200,F
22-02-2022,17.67000008,17.76000023,17.06999969,17.29000092,16.83019066,98550700,F
23-02-2022,17.5,17.72999954,16.87999916,16.95000076,16.49923325,79855400,F
24-02-2022,15.98999977,17.19000053,15.96000004,17.14999962,16.69391251,110443900,F
25-02-2022,17.25,17.89999962,17.12000084,17.82999992,17.35582924,78888000,F
28-02-2022,17.34000015,17.68000031,17.20999908,17.55999947,17.09300804,82367800,F
01-03-2022,17.40999985,17.40999985,16.45000076,16.70000076,16.25588036,94819500,F
02-03-2022,17.5,18.25,17.29999924,18.10000038,17.61864853,138638200,F
03-03-2022,18.25,18.25,17.44000053,17.60000038,17.13194466,95395500,F
04-03-2022,17.35000038,17.38999939,16.63999939,16.85000038,16.40189171,91304000,F
07-03-2022,16.84000015,16.89999962,15.97000027,15.97000027,15.54529476,87999200,F
08-03-2022,16.05999947,16.71999931,15.77000046,16.03000069,15.60369873,101020300,F
09-03-2022,16.64999962,16.82999992,16.28000069,16.37000084,15.93465519,62846700,F
10-03-2022,16.11000061,16.40999985,15.76000023,16.32999992,15.89571857,72992600,F
11-03-2022,16.39999962,16.47999954,16.01000023,16.04000092,15.61343288,54985900,F
14-03-2022,16.09000015,16.22999954,15.51000023,15.73999977,15.32140923,66341700,F
15-03-2022,15.77000046,16.13999939,15.52999973,16.05999947,15.63289928,65263700,F
16-03-2022,16.46999931,16.62999916,16.05999947,16.57999992,16.13907051,82677600,F
17-03-2022,16.22999954,16.57999992,16.15999985,16.57999992,16.13907051,58500200,F
18-03-2022,16.42000008,16.89999962,16.28000069,16.86000061,16.41162682,89144000,F
21-03-2022,16.87000084,17.11000061,16.32999992,16.47999954,16.04173088,72583600,F
22-03-2022,16.71999931,17.30999947,16.70000076,17.09000015,16.63550949,77647100,F
23-03-2022,16.81999969,17.04999924,16.56999969,16.68000031,16.23641205,63296800,F
24-03-2022,16.73999977,16.97999954,16.63999939,16.82999992,16.3824234,56314200,F
25-03-2022,16.73999977,16.78000069,16.34000015,16.46999931,16.03199577,62023100,F
28-03-2022,16.54999924,16.68000031,16.28000069,16.67000008,16.22667694,54634400,F
29-03-2022,17.01000023,17.79999924,17.01000023,17.75,17.27795792,90676900,F
30-03-2022,17.52000046,17.65999985,17.20000076,17.27000046,16.81072235,57853400,F
31-03-2022,17.20000076,17.35000038,16.5,16.90999985,16.46029663,52529400,F
01-04-2022,17.01000023,17.14999962,16.34000015,16.64999962,16.20721054,64695700,F
04-04-2022,16.65999985,16.72999954,16.36000061,16.65999985,16.21694374,51146500,F
05-04-2022,16.45999908,16.62000084,15.81000042,15.81999969,15.39928246,91708000,F
06-04-2022,15.60000038,15.80000019,15.18000031,15.39000034,14.98071766,102881600,F
07-04-2022,15.06999969,15.21000004,14.56000042,14.96000004,14.56215382,101229100,F
08-04-2022,14.93999958,15.43999958,14.81000042,15.05000019,14.64976025,75085800,F
11-04-2022,14.89000034,15.77000046,14.89000034,15.27999973,14.87364292,66117100,F
12-04-2022,15.5,15.72000027,15.27999973,15.35999966,14.95151615,49138700,F
13-04-2022,15.31000042,15.55000019,15.22000027,15.51000023,15.0975275,51871800,F
14-04-2022,15.5,15.76000023,15.46000004,15.47999954,15.06832409,39312900,F
18-04-2022,15.36999989,15.78999996,15.36999989,15.67000008,15.25327206,40205800,F
19-04-2022,15.73999977,16.22999954,15.73999977,16.14999962,15.72050667,55398300,F
